ID,SERIAL,Brand_CODE,MODEL_CODE,SUBMODEL_CODE,Vehicle_Brand,Vehicle_model,Vehicle_submodel,VH_YEAR_BEG,VH_YEAR_END,COVER_01_FLAG,COVER_PLUS_FLAG,VEHICLE_MARKET_GROUP,SEDAN_TYPE,SELL_STAT,SUBMODEL_YEAR,EFFECT_DATE,SCALE,WEIGHT,CC,SEAT_NO,CHASSIS_NO_FORMAT,ENGINE_NO_FORMAT,STANDARD_SUMINS,STANDARD_THEFT,80_SUMINS,CAR_GROUP,OLD_STD_SUMINS,OLD_STD_THEFT,CREATE_MODIFY_DATE,CREATE_ID,MODIFY_ID,MODIFY_TIME,MODEL_STATUS,rbm_serial,Redbook_Code
30807,DX130000033,DX,03,13,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.4 2WD,2018,2023,Y,Y,14,6,A,2022,01-01-2023,SEAT,,2400.00,15,,,1539000,1539000,1200000,3,1710000,1710000,11-10-2022,570055,390159,17:00,N,      56211,THAI22AR
30808,DX130000033,DX,03,13,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.4 2WD,2018,2023,Y,Y,14,6,A,2023,01-01-2023,SEAT,,2400.00,15,,,1539000,1539000,1200000,3,1539000,1539000,03-01-2023,650162,570055,13:37,A,,
30809,DX140000033,DX,03,14,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.8 4WD,2018,2023,Y,Y,14,6,A,2018,30-09-2022,SEAT,,2800.00,15,,,1032000,1032000,830000,3,1053000,1053000,20-09-2022,570055,REDBOOK,14:33,N,      51534,THAI18AK
30810,DX140000033,DX,03,14,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.8 4WD,2018,2023,Y,Y,14,6,A,2019,30-09-2022,SEAT,,2800.00,15,,,1237000,1237000,990000,3,1083000,1083000,20-09-2022,570055,REDBOOK,14:33,N,      52627,THAI19AO
30811,DX140000033,DX,03,14,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.8 4WD,2018,2023,Y,Y,14,6,A,2020,30-09-2022,SEAT,,2800.00,15,,,1321500,1321500,1100000,3,1348500,1348500,20-09-2022,570055,REDBOOK,14:33,N,      53172,THAI20AF
30812,DX140000033,DX,03,14,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.8 4WD,2018,2023,Y,Y,14,6,A,2021,30-09-2022,CC,,2800.00,7,,,1483000,1483000,1200000,3,1513000,1513000,20-09-2022,570055,REDBOOK,14:34,N,      54176,THAI21AR
30813,DX140000033,DX,03,14,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.8 4WD,2018,2023,Y,Y,14,6,A,2022,01-01-2023,CC,,2800.00,7,,,1791000,1791000,1400000,3,1990000,1990000,11-10-2022,570055,390159,17:00,N,      56213,THAI22AT
30814,DX140000033,DX,03,14,TR,TRANFORMER,TRANFORMER MAXI 7SEAT 2.8 4WD,2018,2023,Y,Y,14,6,A,2023,01-01-2023,CC,,2800.00,7,,,1791000,1791000,1400000,3,1791000,1791000,03-01-2023,650162,570055,13:37,A,,
30815,DX150000033,DX,03,15,TR,TRANFORMER,TRANFORMER X-TREME 9SEAT 2.8 4WD,2019,2023,Y,Y,14,6,A,2019,30-09-2022,SEAT,3000.00,2800.00,15,,,1441500,1441500,1200000,3,1291500,1291500,20-09-2022,570055,REDBOOK,14:33,N,      52631,THAI19AS
30816,DX150000033,DX,03,15,TR,TRANFORMER,TRANFORMER X-TREME 9SEAT 2.8 4WD,2019,2023,Y,Y,14,6,A,2020,30-09-2022,SEAT,3000.00,2800.00,15,,,1560500,1560500,1200000,3,1592500,1592500,20-09-2022,570055,REDBOOK,14:33,N,      53184,THAI20AR
30817,DX150000033,DX,03,15,TR,TRANFORMER,TRANFORMER X-TREME 9SEAT 2.8 4WD,2019,2023,Y,Y,14,6,A,2021,30-09-2022,SEAT,3000.00,2800.00,15,,,1741500,1741500,1400000,3,1777000,1777000,20-09-2022,570055,REDBOOK,14:34,N,      54178,THAI21AT
30818,DX150000033,DX,03,15,TR,TRANFORMER,TRANFORMER X-TREME 9SEAT 2.8 4WD,2019,2023,Y,Y,14,6,A,2022,01-01-2023,SEAT,3000.00,2800.00,15,,,1935000,1935000,1500000,3,2150000,2150000,11-10-2022,570055,390159,17:00,N,      55356,THAI22AM
30819,DX150000033,DX,03,15,TR,TRANFORMER,TRANFORMER X-TREME 9SEAT 2.8 4WD,2019,2023,Y,Y,14,6,A,2023,01-01-2023,SEAT,3000.00,2800.00,15,,,1935000,1935000,1500000,3,1935000,1935000,03-01-2023,650162,570055,13:37,A,,
30820,EF020000033,EF,02,02,APRILIA,RSV4,RSV 4,2010,2016,N,Y,11,M,A,2010,25-02-2022,CC,,1000.00,2,,,317590,317590,250000,,334305,334305,16-02-2022,340076,570055,10:36,N,,
30821,EF020000033,EF,02,02,APRILIA,RSV4,RSV 4,2010,2016,N,Y,11,M,A,2011,25-02-2022,CC,,1000.00,2,,,342997,342997,270000,,361049,361049,16-02-2022,340076,570055,10:36,N,,
30822,EF020000033,EF,02,02,APRILIA,RSV4,RSV 4,2010,2016,N,Y,11,M,A,2012,25-02-2022,CC,,1000.00,2,,,362053,362053,290000,,381108,381108,16-02-2022,340076,570055,10:36,N,,
30823,EF020000033,EF,02,02,APRILIA,RSV4,RSV 4,2010,2016,N,Y,11,M,A,2013,25-02-2022,CC,,1000.00,2,,,381108,381108,300000,,401166,401166,16-02-2022,340076,570055,10:36,N,,
30824,EF020000033,EF,02,02,APRILIA,RSV4,RSV 4,2010,2016,N,Y,11,M,A,2014,25-02-2022,CC,,1000.00,2,,,412867,412867,330000,,434597,434597,16-02-2022,340076,570055,10:36,N,,
30825,EF020000033,EF,02,02,APRILIA,RSV4,RSV 4,2010,2016,N,Y,11,M,A,2015,25-02-2022,CC,,1000.00,2,,,457329,457329,370000,,481399,481399,16-02-2022,340076,570055,10:36,N,,
30826,EF020000033,EF,02,02,APRILIA,RSV4,RSV 4,2010,2016,N,Y,11,M,A,2016,25-02-2022,CC,,1000.00,2,,,508144,508144,410000,,534888,534888,16-02-2022,340076,570055,10:36,N,,
30827,EF030000033,EF,04,03,APRILIA,TUONO,TUONO V4 1100 FACTORY,2016,2017,N,Y,11,M,A,2016,25-02-2022,CC,,1100.00,2,,,508144,508144,410000,,534888,534888,16-02-2022,340076,570055,10:36,N,,
30828,EF030000033,EF,04,03,APRILIA,TUONO,TUONO V4 1100 FACTORY,2016,2017,N,Y,11,M,A,2017,25-02-2022,CC,,1077.00,2,,,571662,571662,460000,,601749,601749,16-02-2022,340076,570055,10:36,N,,
30829,EF040000033,EF,02,04,APRILIA,RSV4,RSV4 RR,2017,2017,Y,Y,11,M,A,2017,25-02-2022,CC,,999.00,2,,,529104,529104,420000,,556952,556952,16-02-2022,340076,570055,10:36,N,,
30830,EF050000033,EF,02,05,APRILIA,RSV4,RSV4 RF,2015,2020,Y,Y,11,M,A,2015,25-02-2022,CC,,999.00,,,,476385,476385,380000,,501458,501458,16-02-2022,340076,570055,10:36,N,,
30831,EF050000033,EF,02,05,APRILIA,RSV4,RSV4 RF,2015,2020,Y,Y,11,M,A,2016,25-02-2022,CC,,999.00,,,,539903,539903,430000,,568319,568319,16-02-2022,340076,570055,10:36,N,,
30832,EF050000033,EF,02,05,APRILIA,RSV4,RSV4 RF,2015,2020,Y,Y,11,M,A,2017,25-02-2022,CC,,999.00,2,,,620348,620348,500000,,652998,652998,16-02-2022,340076,570055,10:36,N,,
30833,EF050000033,EF,02,05,APRILIA,RSV4,RSV4 RF,2015,2020,Y,Y,11,M,A,2018,25-02-2022,CC,,999.00,,,,679511,679511,540000,,715275,715275,16-02-2022,340076,570055,10:36,N,,
30834,EF050000033,EF,02,05,APRILIA,RSV4,RSV4 RF,2015,2020,Y,Y,11,M,A,2019,25-02-2022,CC,,999.00,,,,755013,755013,600000,,794750,794750,16-02-2022,340076,570055,10:36,N,,
30835,EF050000033,EF,02,05,APRILIA,RSV4,RSV4 RF,2015,2020,Y,Y,11,M,A,2020,25-02-2022,CC,,999.00,,,,836000,836000,670000,,880000,880000,16-02-2022,340076,570055,10:36,N,,
30836,EF060000033,EF,03,06,APRILIA,SR GT,SR GT 200 AS,2022,2023,N,Y,11,M,A,2022,01-12-2022,CC,,200.00,2,,,143900,143900,120000,,,,22-12-2022,340076,,10:22,A,,
30837,EF060000033,EF,03,06,APRILIA,SR GT,SR GT 200 AS,2022,2023,N,Y,11,M,A,2023,01-01-2023,CC,,200.00,2,,,143900,143900,120000,,143900,143900,03-01-2023,650162,570055,13:37,A,,
30838,EI010000033,EI,04,01,TIGER,SMART,SMART,2003,2007,N,Y,11,F,A,2003,25-02-2022,CC,,120.00,2,,,3176,3176,3000,,3343,3343,16-02-2022,340076,570055,10:36,N,,
30839,EI010000033,EI,04,01,TIGER,SMART,SMART,2003,2007,N,Y,11,F,A,2004,25-02-2022,CC,,125.00,2,,,3176,3176,3000,,3343,3343,16-02-2022,340076,570055,10:36,N,,
30840,EI010000033,EI,04,01,TIGER,SMART,SMART,2003,2007,N,Y,11,F,A,2005,25-02-2022,CC,,125.00,,,,3176,3176,3000,,3343,3343,16-02-2022,340076,570055,10:36,N,,
30841,EI010000033,EI,04,01,TIGER,SMART,SMART,2003,2007,N,Y,11,F,A,2006,25-02-2022,CC,,120.00,2,,,3176,3176,3000,,3343,3343,16-02-2022,340076,570055,10:36,N,,
30842,EI010000033,EI,04,01,TIGER,SMART,SMART,2003,2007,N,Y,11,F,A,2007,25-02-2022,CC,,120.00,2,,,3176,3176,3000,,3343,3343,16-02-2022,340076,570055,10:36,N,,
30843,EQ010000033,EQ,01,01,IVECO,682,682,2016,2020,N,N,13,9,A,2016,25-02-2022,WG,21000.00,,,"CHARGE 50,000-",EUROPE TRUCK,1510785,1510785,1200000,,1590300,1590300,16-02-2022,340076,570055,10:36,N,,
30844,EQ010000033,EQ,01,01,IVECO,682,682,2016,2020,N,N,13,9,A,2017,25-02-2022,WG,21000.00,,,"CHARGE 50,000-",EUROPE TRUCK,1669418,1669418,1300000,,1757282,1757282,16-02-2022,340076,570055,10:36,N,,
30845,EQ010000033,EQ,01,01,IVECO,682,682,2016,2020,N,N,13,9,A,2018,25-02-2022,WG,21000.00,,,"CHARGE 50,000-",EUROPE TRUCK,1757282,1757282,1400000,,1849770,1849770,16-02-2022,340076,570055,10:36,N,,
30846,EQ010000033,EQ,01,01,IVECO,682,682,2016,2020,N,N,13,9,A,2019,25-02-2022,WG,21000.00,,,"CHARGE 50,000-",EUROPE TRUCK,1889550,1889550,1500000,,1989000,1989000,16-02-2022,340076,570055,10:36,N,,
30847,EQ010000033,EQ,01,01,IVECO,682,682,2016,2020,N,N,13,9,A,2020,25-02-2022,WG,21000.00,,,"CHARGE 50,000-",EUROPE TRUCK,1995000,1995000,1600000,,2100000,2100000,16-02-2022,340076,570055,10:36,N,,
30848,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2011,25-02-2022,WG,25000.00,,,,,1284167,1284167,1000000,,1351755,1351755,16-02-2022,340076,570055,10:36,N,,
30849,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2012,25-02-2022,WG,25000.00,,,,,1397477,1397477,1100000,,1471028,1471028,16-02-2022,340076,570055,10:36,N,,
30850,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2013,25-02-2022,WG,25000.00,,,,,1571216,1571216,1300000,,1653912,1653912,16-02-2022,340076,570055,10:36,N,,
30851,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2014,25-02-2022,WG,25000.00,,,,,1661864,1661864,1300000,,1749330,1749330,16-02-2022,340076,570055,10:36,N,,
30852,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2015,25-02-2022,WG,25000.00,,,,,1775173,1775173,1400000,,1868603,1868603,16-02-2022,340076,570055,10:36,N,,
30853,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2016,25-02-2022,WG,25000.00,,,,,1888481,1888481,1500000,,1987875,1987875,16-02-2022,340076,570055,10:36,N,,
30854,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2017,25-02-2022,WG,25000.00,,,,,2027700,2027700,1600000,,2134421,2134421,16-02-2022,340076,570055,10:36,N,,
30855,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2018,25-02-2022,WG,25000.00,,,,,2134421,2134421,1700000,,2246759,2246759,16-02-2022,340076,570055,10:36,N,,
30856,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2019,25-02-2022,WG,25000.00,,,,,2295077,2295077,1800000,,2415870,2415870,16-02-2022,340076,570055,10:36,N,,
30857,ER010000033,ER,01,01,DONGFENG,TRAILER,TRAILER CNG,2011,2020,N,N,13,9,A,2020,25-02-2022,WG,25000.00,,,,,2430100,2430100,1900000,,2558000,2558000,16-02-2022,340076,570055,10:36,N,,
30858,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2003,25-02-2022,WG,3000.00,,,,,54015,54015,43000,,56858,56858,16-02-2022,340076,570055,10:36,N,,
30859,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2004,25-02-2022,WG,1500.00,,,LZWNCAH,LJ465QE,61731,61731,49000,,64980,64980,16-02-2022,340076,570055,10:36,N,,
30860,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2005,25-02-2022,WG,1500.00,,,LZWNCAH,LJ465QE,61731,61731,49000,,64980,64980,16-02-2022,340076,570055,10:36,N,,
30861,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2006,25-02-2022,WG,3000.00,,,LZWNCAH,,69448,69448,60000,,73103,73103,16-02-2022,340076,570055,10:36,N,,
30862,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2007,25-02-2022,SEAT,3000.00,,15,,,77164,77164,60000,,81225,81225,16-02-2022,340076,570055,10:36,N,,
30863,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2008,25-02-2022,SEAT,3000.00,,15,,,84881,84881,70000,,89348,89348,16-02-2022,340076,570055,10:36,N,,
30864,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2009,25-02-2022,SEAT,3000.00,,15,,,92597,92597,70000,,97470,97470,16-02-2022,340076,570055,10:36,N,,
30865,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2010,25-02-2022,SEAT,3000.00,,15,,,108029,108029,90000,,113715,113715,16-02-2022,340076,570055,10:36,N,,
30866,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2011,25-02-2022,SEAT,3000.00,,15,,,115746,115746,90000,,121838,121838,16-02-2022,340076,570055,10:36,N,,
30867,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2012,25-02-2022,SEAT,3000.00,,15,,,131179,131179,100000,,138083,138083,16-02-2022,340076,570055,10:36,N,,
30868,ES010000033,ES,02,01,WULING,SCORPION,SCORPION,2003,2013,Y,N,12,9,A,2013,25-02-2022,SEAT,3000.00,,15,,,154328,154328,120000,,162450,162450,16-02-2022,340076,570055,10:36,N,,
30869,ES020000033,ES,03,02,WULING,V1,V1 8SEAT,2009,2012,Y,N,10,9,A,2009,25-02-2022,SEAT,3000.00,,8,,,104618,104618,80000,,110124,110124,16-02-2022,340076,570055,10:36,N,,
30870,ES020000033,ES,03,02,WULING,V1,V1 8SEAT,2009,2012,Y,N,10,9,A,2010,25-02-2022,SEAT,3000.00,,8,,,119563,119563,100000,,125856,125856,16-02-2022,340076,570055,10:36,N,,
30871,ES020000033,ES,03,02,WULING,V1,V1 8SEAT,2009,2012,Y,N,10,9,A,2011,25-02-2022,SEAT,3000.00,,8,,,127036,127036,100000,,133722,133722,16-02-2022,340076,570055,10:36,N,,
30872,ES020000033,ES,03,02,WULING,V1,V1 8SEAT,2009,2012,Y,N,10,9,A,2012,25-02-2022,SEAT,3000.00,,8,,,134509,134509,110000,,141588,141588,16-02-2022,340076,570055,10:36,N,,
30873,ES030000033,ES,03,03,WULING,V1,V1 11SEAT,2009,2012,Y,N,10,9,A,2009,25-02-2022,SEAT,3000.00,,11,,,104618,104618,80000,,110124,110124,16-02-2022,340076,570055,10:36,N,,
30874,ES030000033,ES,03,03,WULING,V1,V1 11SEAT,2009,2012,Y,N,10,9,A,2010,25-02-2022,SEAT,3000.00,,11,,,127036,127036,100000,,133722,133722,16-02-2022,340076,570055,10:36,N,,
30875,ES030000033,ES,03,03,WULING,V1,V1 11SEAT,2009,2012,Y,N,10,9,A,2011,25-02-2022,SEAT,3000.00,,11,,,141981,141981,110000,,149454,149454,16-02-2022,340076,570055,10:36,N,,
30876,ES030000033,ES,03,03,WULING,V1,V1 11SEAT,2009,2012,Y,N,10,9,A,2012,25-02-2022,SEAT,3000.00,,11,,,156927,156927,130000,,165186,165186,16-02-2022,340076,570055,10:36,N,,
30877,ES040000033,ES,01,04,WULING,HONGTU,HONGTU COMFORTABLE VAN 7SEAT,2009,2012,Y,N,12,9,A,2009,25-02-2022,CC,,1200.00,7,,,131179,131179,100000,5,138083,138083,16-02-2022,340076,570055,10:36,N,,
30878,ES040000033,ES,01,04,WULING,HONGTU,HONGTU COMFORTABLE VAN 7SEAT,2009,2012,Y,N,12,9,A,2010,25-02-2022,CC,,1200.00,7,,,146612,146612,120000,5,154328,154328,16-02-2022,340076,570055,10:36,N,,
30879,ES040000033,ES,01,04,WULING,HONGTU,HONGTU COMFORTABLE VAN 7SEAT,2009,2012,Y,N,12,9,A,2011,25-02-2022,CC,,1200.00,7,,,162044,162044,130000,5,170573,170573,16-02-2022,340076,570055,10:36,N,,
30880,ES040000033,ES,01,04,WULING,HONGTU,HONGTU COMFORTABLE VAN 7SEAT,2009,2012,Y,N,12,9,A,2012,25-02-2022,CC,,1200.00,7,,,177477,177477,140000,5,186818,186818,16-02-2022,340076,570055,10:36,N,,
30881,ES050000033,ES,01,05,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK,2009,2012,Y,N,12,9,A,2009,25-02-2022,SEAT,3000.00,,15,,,115746,115746,90000,,121838,121838,16-02-2022,340076,570055,10:36,N,,
30882,ES050000033,ES,01,05,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK,2009,2012,Y,N,12,9,A,2010,25-02-2022,SEAT,3000.00,,15,,,123462,123462,100000,,129960,129960,16-02-2022,340076,570055,10:36,N,,
30883,ES050000033,ES,01,05,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK,2009,2012,Y,N,12,9,A,2011,25-02-2022,SEAT,3000.00,,15,,,138895,138895,110000,,146205,146205,16-02-2022,340076,570055,10:36,N,,
30884,ES050000033,ES,01,05,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK,2009,2012,Y,N,12,9,A,2012,25-02-2022,SEAT,3000.00,,15,,,154328,154328,120000,,162450,162450,16-02-2022,340076,570055,10:36,N,,
30885,ES060000033,ES,01,06,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK LPG,2009,2012,Y,N,12,9,A,2009,25-02-2022,SEAT,3000.00,,11,,,123462,123462,100000,,129960,129960,16-02-2022,340076,570055,10:36,N,,
30886,ES060000033,ES,01,06,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK LPG,2009,2012,Y,N,12,9,A,2010,25-02-2022,SEAT,3000.00,,15,,,131179,131179,100000,,138083,138083,16-02-2022,340076,570055,10:36,N,,
30887,ES060000033,ES,01,06,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK LPG,2009,2012,Y,N,12,9,A,2011,25-02-2022,SEAT,3000.00,,15,,,146612,146612,120000,,154328,154328,16-02-2022,340076,570055,10:36,N,,
30888,ES060000033,ES,01,06,WULING,HONGTU,HONGTU TRANSPORT VAN TRUCK LPG,2009,2012,Y,N,12,9,A,2012,25-02-2022,SEAT,3000.00,,15,,,162044,162044,130000,,170573,170573,16-02-2022,340076,570055,10:36,N,,
30889,ES070000033,ES,04,07,WULING,HONGGUANG,HONGGUANG EV,2022,2023,N,N,02,V,A,2022,01-10-2022,KW,,13.90,7,,,369000,369000,300000,3,,,28-12-2022,340076,,15:34,A,,
30890,ES070000033,ES,04,07,WULING,HONGGUANG,HONGGUANG EV,2022,2023,N,N,02,V,A,2023,01-01-2023,KW,,13.90,7,,,369000,369000,300000,3,369000,369000,03-01-2023,650162,570055,13:37,A,,
30891,EX020000033,EX,02,02,LIFAN,110,LF110-11H,1950,2018,N,N,11,F,A,2017,01-01-2022,CC,,110.00,2,,,25000,25000,20000,,,,01-04-2022,340076,,15:36,N,,
30892,FD030000033,FD,02,03,GOLDEN DRAGON,GOLDEN DRAGON,GOLDEN DRAGON XML 6796,2007,2008,N,N,10,9,A,2007,25-02-2022,SEAT,,,31,LFZ679J,,657923,657923,530000,,692550,692550,16-02-2022,340076,570055,10:36,N,,
30893,FD030000033,FD,02,03,GOLDEN DRAGON,GOLDEN DRAGON,GOLDEN DRAGON XML 6796,2007,2008,N,N,10,9,A,2008,25-02-2022,SEAT,,,33,LFZ679J,,692550,692550,550000,,729000,729000,16-02-2022,340076,570055,10:36,N,,
30894,FD040000033,FD,03,04,GOLDEN DRAGON,LFZ,LFZ,2006,2006,N,N,10,9,A,2006,25-02-2022,SEAT,,,40,,,623295,623295,500000,,656100,656100,16-02-2022,340076,570055,10:36,N,,
30895,FD050000033,FD,02,05,GOLDEN DRAGON,GOLDEN DRAGON,BUS,2010,2010,N,N,10,9,A,2010,25-02-2022,SEAT,,,20,,,623295,623295,500000,,656100,656100,16-02-2022,340076,570055,10:36,N,,
30896,FD070000033,FD,01,07,GOLDEN DRAGON,BUS,BUS,2006,2007,N,N,10,9,A,2006,25-02-2022,SEAT,,,30,,,812250,812250,650000,,855000,855000,16-02-2022,340076,570055,10:36,N,,
30897,FF010000033,FF,01,01,LONDON CAB,LONDIN,LONDIN CAB,2002,2022,N,N,01,2,A,2002,25-02-2022,CC,,2000.00,7,,,429381,429381,340000,1,451980,451980,16-02-2022,340076,570055,10:36,N,,
30898,FG010000033,FG,02,01,INDIAN,CRUISER,CRUISER CHIEF CLASSIC,2014,2016,Y,Y,11,C,A,2014,25-02-2022,CC,,1811.00,2,,,558958,558958,450000,,588377,588377,16-02-2022,340076,570055,10:36,N,,
30899,FG010000033,FG,02,01,INDIAN,CRUISER,CRUISER CHIEF CLASSIC,2014,2016,Y,Y,11,C,A,2015,25-02-2022,CC,,1811.00,2,,,603421,603421,480000,,635180,635180,16-02-2022,340076,570055,10:36,N,,
30900,FG010000033,FG,02,01,INDIAN,CRUISER,CRUISER CHIEF CLASSIC,2014,2016,Y,Y,11,C,A,2016,25-02-2022,CC,,1811.00,2,,,669321,669321,540000,,704548,704548,16-02-2022,340076,570055,10:36,N,,
30901,FG020000033,FG,01,02,INDIAN,CHIEF,CHIEF TAIN,2014,2020,Y,Y,11,C,A,2014,25-02-2022,CC,,1811.00,2,,,635180,635180,510000,,668610,668610,16-02-2022,340076,570055,10:36,N,,
30902,FG020000033,FG,01,02,INDIAN,CHIEF,CHIEF TAIN,2014,2020,Y,Y,11,C,A,2015,25-02-2022,CC,,1811.00,2,,,698697,698697,560000,,735471,735471,16-02-2022,340076,570055,10:36,N,,
30903,FG020000033,FG,01,02,INDIAN,CHIEF,CHIEF TAIN,2014,2020,Y,Y,11,C,A,2016,25-02-2022,CC,,1811.00,2,,,787622,787622,630000,,829076,829076,16-02-2022,340076,570055,10:36,N,,
30904,FG020000033,FG,01,02,INDIAN,CHIEF,CHIEF TAIN,2014,2020,Y,Y,11,C,A,2017,25-02-2022,CC,,1811.00,2,,,915135,915135,730000,,963300,963300,16-02-2022,340076,570055,10:36,N,,
30905,FG020000033,FG,01,02,INDIAN,CHIEF,CHIEF TAIN,2014,2020,Y,Y,11,C,A,2018,25-02-2022,CC,,1811.00,2,,,1047065,1047065,840000,,1102174,1102174,16-02-2022,340076,570055,10:36,N,,
30906,FG020000033,FG,01,02,INDIAN,CHIEF,CHIEF TAIN,2014,2020,Y,Y,11,C,A,2019,25-02-2022,CC,,1811.00,2,,,1163406,1163406,930000,,1224638,1224638,16-02-2022,340076,570055,10:36,N,,
30907,FG020000033,FG,01,02,INDIAN,CHIEF,CHIEF TAIN,2014,2020,Y,Y,11,C,A,2020,25-02-2022,CC,,1811.00,2,,,1288200,1288200,1000000,,1356000,1356000,16-02-2022,340076,570055,10:36,N,,
30908,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2014,25-02-2022,CC,,1811.00,2,,,635180,635180,510000,,668610,668610,16-02-2022,340076,570055,10:36,N,,
30909,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2015,25-02-2022,CC,,1811.00,2,,,698697,698697,560000,,735471,735471,16-02-2022,340076,570055,10:36,N,,
30910,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2016,25-02-2022,CC,,1811.00,2,,,787622,787622,630000,,829076,829076,16-02-2022,340076,570055,10:36,N,,
30911,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2017,25-02-2022,CC,,1811.00,2,,,855746,855746,680000,,900785,900785,16-02-2022,340076,570055,10:36,N,,
30912,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2018,25-02-2022,CC,,1811.00,2,,,979114,979114,780000,,1030646,1030646,16-02-2022,340076,570055,10:36,N,,
30913,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2019,25-02-2022,CC,,1811.00,2,,,1087905,1087905,870000,,1145163,1145163,16-02-2022,340076,570055,10:36,N,,
30914,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2020,25-02-2022,CC,,1811.00,2,,,1204600,1204600,960000,,1268000,1268000,16-02-2022,340076,570055,10:36,N,,
30915,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2021,01-01-2022,CC,,1811.00,2,,,1426500,1426500,1100000,,1585000,1585000,09-12-2021,340076,570055,13:00,N,,
30916,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2022,01-01-2023,CC,,1811.00,2,,,1426500,1426500,1100000,,1585000,1585000,11-10-2022,340076,390159,17:00,N,,
30917,FG040000033,FG,01,04,INDIAN,CHIEF,CHIEF VINTAGE,2014,2023,Y,Y,11,C,A,2023,01-01-2023,CC,,1811.00,2,,,1426500,1426500,1100000,,1426500,1426500,03-01-2023,650162,570055,13:37,A,,
30918,FG050000033,FG,03,05,INDIAN,ROAD MASTER,ROAD MASTER,2015,2020,Y,Y,11,T,A,2015,25-02-2022,CC,,1800.00,2,,,730457,730457,580000,,768902,768902,16-02-2022,340076,570055,10:36,N,,
30919,FG050000033,FG,03,05,INDIAN,ROAD MASTER,ROAD MASTER,2015,2020,Y,Y,11,T,A,2016,25-02-2022,CC,,1800.00,2,,,838437,838437,670000,,882565,882565,16-02-2022,340076,570055,10:36,N,,
